Station Number,Station Name(Kanji),Station Name(Kana),Station Name,Station Name of Snow(Kanji),Station Name of Snow(Kana),Station Name of Snow,Latitude_Precipitation(degree),Longitude_Precipitation(degree),Altitude_Precipitation(m),Height of Anemometer(m),Latitude_Snow(degree),Longitude_Snow(degree),Altitude_Snow(m),Precipitation,Wind Speed,Temperature,Sunshine Duration,Depth of Snow Cover,Humidity,Start Date,End Date,Old Station Number,Disconnection of Precipitation,Disconnection of Wind Speed,Disconnection of Temperature,Disconnection of Sunshine Duration,Disconnection of Depth of Snow Cover,Disconnection of Humidity
66237,旭西,アサヒニシ,ASAHINISHI,,,,34.962,133.812,230,,,,,1,0,0,0,0,0,2010-03-18,9999-99-99,66237,1,1,1,1,1,1
66251,赤磐,アカイワ,AKAIWA,,,,34.918,134.082,56,,,,,1,0,0,0,0,0,2007-02-27,9999-99-99,66251,0,0,0,0,0,0
66276,陣山,ジンヤマ,JINYAMA,,,,34.828,133.523,529,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,66276,1,1,1,1,1,1
66287,吉備中央,キビチュウオウ,KIBICHUO,,,,34.817,133.705,340,,,,,1,0,0,0,0,0,2005-12-14,9999-99-99,66287,1,1,1,1,1,1
66296,福渡,フクワタリ,FUKUWATARI,,,,34.867,133.903,63,7.9,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,66296,0,0,0,6,0,0
66306,和気,ワケ,WAKE,,,,34.815,134.183,35,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,66306,0,0,0,6,0,0
66336,高梁,タカハシ,TAKAHASHI,,,,34.792,133.610,60,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,66336,0,0,0,6,0,0
66346,日応寺,ニチオウジ,NICHIOJI,,,,34.757,133.855,239,9.7,,,,1,1,1,0,0,0,2017-03-08,9999-99-99,66346,0,0,0,0,0,0
66381,佐屋,サヤ,SAYA,,,,34.685,133.445,390,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,66381,1,1,1,1,1,1
66391,矢掛,ヤカゲ,YAKAGE,,,,34.617,133.618,18,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,66391,1,1,1,1,1,1
66408,岡山,オカヤマ,OKAYAMA,岡山,オカヤマ,OKAYAMA,34.685,133.925,5,70.1,34.685,133.925,5,1,1,1,1,1,1,2021-03-02,9999-99-99,66408,0,0,0,0,0,0
66421,虫明,ムシアゲ,MUSHIAGE,,,,34.682,134.207,10,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,66421,0,0,0,6,0,0
66446,倉敷,クラシキ,KURASHIKI,,,,34.590,133.768,3,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,66446,0,0,0,6,0,0
66481,笠岡,カサオカ,KASAOKA,,,,34.502,133.495,0,6.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,66481,0,0,0,6,0,0
66501,玉野,タマノ,TAMANO,,,,34.487,133.950,2,6.4,,,,1,1,1,2,0,1,2021-11-18,9999-99-99,66501,0,0,0,0,0,0
67016,高野,タカノ,TAKANO,高野,タカノ,TAKANO,35.033,132.902,570,10.0,35.033,132.902,570,1,1,1,2,1,1,2021-03-16,9999-99-99,67016,0,0,0,0,0,0
67026,道後山,ドウゴヤマ,DOGOYAMA,,,,35.057,133.188,729,,,,,1,0,0,0,0,0,2005-11-29,9999-99-99,67026,1,1,1,1,1,1
67052,君田,キミタ,KIMITA,,,,34.928,132.830,304,,,,,1,0,0,0,0,0,2005-12-07,9999-99-99,67052,1,1,1,1,1,1
67106,三次,ミヨシ,MIYOSHI,,,,34.812,132.850,159,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,67106,0,0,0,6,0,0
67116,庄原,ショウバラ,SHOBARA,,,,34.860,133.023,300,10.6,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,67116,0,0,0,6,0,0
67126,東城,トウジョウ,TOJO,,,,34.895,133.277,310,,,,,1,0,0,0,0,0,1975-04-28,9999-99-99,67126,1,1,1,1,1,1
67136,八幡,ヤワタ,YAWATA,八幡,ヤワタ,YAWATA,34.708,132.173,774,,34.708,132.173,774,1,0,0,0,1,0,2005-11-25,9999-99-99,67136,0,0,0,0,0,0
67151,大朝,オオアサ,OASA,大朝,オオアサ,OASA,34.768,132.463,399,9.9,34.768,132.463,399,1,1,1,2,1,1,2021-10-28,9999-99-99,67151,0,0,0,0,0,0
67161,美土里,ミドリ,MIDORI,,,,34.722,132.655,318,,,,,1,0,0,0,0,0,2005-12-08,9999-99-99,67161,1,1,1,1,1,1
67191,油木,ユキ,YUKI,,,,34.763,133.278,510,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,67191,0,0,0,6,0,0
67211,王泊,オオドマリ,ODOMARI,,,,34.698,132.312,525,,,,,1,0,0,0,0,0,1978-06-07,9999-99-99,67211,1,1,1,1,1,1
67212,加計,カケ,KAKE,,,,34.610,132.320,210,9.9,,,,1,1,1,2,0,1,2021-11-11,9999-99-99,67212,0,0,0,0,0,0
67217,都志見,ツシミ,TSUSHIMI,,,,34.647,132.443,400,,,,,1,0,0,0,0,0,2005-12-06,9999-99-99,67217,1,1,1,1,1,1
67231,甲田,コウダ,KODA,,,,34.695,132.760,185,,,,,1,0,0,0,0,0,1975-04-28,9999-99-99,67231,1,1,1,1,1,1
67251,上下,ジョウゲ,JOGE,,,,34.693,133.117,384,,,,,1,0,0,0,0,0,2000-03-06,9999-99-99,67251,0,0,0,0,0,0
67271,内黒山,ウチグロヤマ,UCHIGUROYAMA,,,,34.597,132.177,987,,,,,1,0,0,0,0,0,2010-02-04,9999-99-99,67271,0,0,0,0,0,0
67292,三入,ミイリ,MIIRI,,,,34.545,132.530,70,6.4,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,67292,0,0,0,6,0,0
67306,安宿,アスカ,ASUKA,,,,34.567,132.838,363,,,,,1,0,0,0,0,0,2010-01-28,9999-99-99,67306,1,1,1,1,1,1
67316,世羅,セラ,SERA,,,,34.583,133.050,350,8.0,,,,1,1,1,2,0,1,2022-11-10,9999-99-99,67316,0,0,0,0,0,0
67326,府中,フチュウ,FUCHU,,,,34.562,133.232,70,9.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,67326,0,0,0,6,0,0
67351,佐伯湯来,サエキユキ,SAEKIYUKI,,,,34.498,132.290,206,,,,,1,0,0,0,0,0,2005-12-02,9999-99-99,67351,1,1,1,1,1,1
67371,志和,シワ,SHIWA,,,,34.498,132.660,215,,,,,1,0,0,0,0,0,1977-06-30,9999-99-99,67371,1,1,1,1,1,1
67376,東広島,ヒガシヒロシマ,HIGASHIHIROSHIMA,,,,34.417,132.700,224,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,67376,0,0,0,6,0,0
67386,本郷,ホンゴウ,HONGO,,,,34.435,132.918,331,10.2,,,,1,1,1,0,0,0,2009-01-29,9999-99-99,67386,0,4,4,0,0,0
67401,福山,フクヤマ,FUKUYAMA,,,,34.447,133.247,2,14.4,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,67401,0,0,0,0,0,0
67421,廿日市津田,ハツカイチツタ,HATSUKAICHITSUTA,,,,34.365,132.190,317,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,67421,0,0,0,6,0,0
67437,広島,ヒロシマ,HIROSHIMA,広島,ヒロシマ,HIROSHIMA,34.398,132.462,4,95.4,34.398,132.462,4,1,1,1,1,1,1,2021-03-02,9999-99-99,67437,0,0,0,0,0,0
67461,竹原,タケハラ,TAKEHARA,,,,34.330,132.982,5,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,67461,0,0,0,6,0,0
67471,生口島,イクチジマ,IKUCHIJIMA,,,,34.278,133.123,3,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,67471,0,0,0,6,0,0
67496,大竹,オオタケ,OTAKE,,,,34.222,132.220,1,25.1,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,67496,0,0,0,6,0,0
67511,呉,クレ,KURE,,,,34.240,132.550,4,27.3,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,67511,0,0,0,0,0,0
67566,倉橋,クラハシ,KURAHASHI,,,,34.092,132.488,3,,,,,1,0,0,0,0,0,2012-02-16,9999-99-99,67566,0,0,0,0,0,0
67576,呉市蒲刈,クレシカマガリ,KURE-SHI-KAMAGARI,,,,34.165,132.748,48,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,67576,0,0,0,6,0,0
68022,西郷,サイゴウ,SAIGO,西郷,サイゴウ,SAIGO,36.203,133.333,27,17.0,36.203,133.333,27,1,1,1,1,1,1,2021-03-02,9999-99-99,68022,0,0,0,0,0,0
68046,西郷岬,サイゴウミサキ,SAIGOMISAKI,,,,36.178,133.323,80,10.0,,,,1,1,1,0,0,0,2009-01-30,9999-99-99,68046,0,4,4,0,0,0
68056,海士,アマ,AMA,,,,36.097,133.097,3,9.3,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,68056,0,0,0,6,0,0
68091,鹿島,カシマ,KASHIMA,,,,35.520,132.983,3,10.0,,,,1,1,1,2,0,1,2022-11-16,9999-99-99,68091,0,0,0,0,0,0
68121,斐川,ヒカワ,HIKAWA,斐川,ヒカワ,HIKAWA,35.413,132.890,2,10.2,35.413,132.890,2,1,1,1,0,1,0,2020-11-26,9999-99-99,68121,0,0,0,0,0,0
68132,松江,マツエ,MATSUE,松江,マツエ,MATSUE,35.457,133.065,17,26.8,35.457,133.065,17,1,1,1,1,1,1,2021-03-02,9999-99-99,68132,0,0,0,0,0,0
68156,出雲,イズモ,IZUMO,,,,35.332,132.730,20,10.0,,,,1,1,1,2,0,1,2022-11-17,9999-99-99,68156,0,0,0,0,0,0
68166,大東,ダイトウ,DAITO,,,,35.318,132.965,56,,,,,1,0,0,0,0,0,2001-03-28,9999-99-99,68166,0,0,0,0,0,0
68181,伯太,ハクタ,HAKUTA,,,,35.350,133.273,23,,,,,1,0,0,0,0,0,1976-05-20,9999-99-99,68181,1,1,1,1,1,1
68206,佐田,サダ,SADA,,,,35.222,132.723,100,,,,,1,0,0,0,0,0,1975-04-28,9999-99-99,68206,1,1,1,1,1,1
68246,大田,オオダ,ODA,,,,35.190,132.497,30,10.2,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,68246,0,0,0,6,0,0
68261,掛合,カケヤ,KAKEYA,,,,35.197,132.815,215,7.9,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,68261,0,0,0,6,0,0
68276,横田,ヨコタ,YOKOTA,横田,ヨコタ,YOKOTA,35.173,133.103,369,10.0,35.173,133.103,369,1,1,1,2,1,1,2022-10-19,9999-99-99,68276,0,0,0,0,0,0
68286,福光,フクミツ,FUKUMITSU,,,,35.070,132.333,8,,,,,1,0,0,0,0,0,1978-12-21,9999-99-99,68286,1,1,1,1,1,1
68306,赤名,アカナ,AKANA,赤名,アカナ,AKANA,35.002,132.712,444,10.0,35.002,132.712,444,1,1,1,2,1,1,2022-10-20,9999-99-99,68306,0,0,0,0,0,0
68346,桜江,サクラエ,SAKURAE,,,,34.953,132.333,32,,,,,1,0,0,0,0,0,2010-03-10,9999-99-99,68346,0,0,0,0,0,0
68351,川本,カワモト,KAWAMOTO,,,,34.977,132.492,132,9.9,,,,1,1,1,2,0,1,2021-12-06,9999-99-99,68351,0,0,0,0,0,0
68376,浜田,ハマダ,HAMADA,,,,34.897,132.070,19,14.8,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,68376,0,0,0,0,0,0
68401,瑞穂,ミズホ,MIZUHO,瑞穂,ミズホ,MIZUHO,34.853,132.530,327,10.0,34.853,132.530,327,1,1,1,2,1,1,2022-10-25,9999-99-99,68401,0,0,0,0,0,0
68421,三隅,ミスミ,MISUMI,,,,34.795,131.948,9,,,,,1,0,0,0,0,0,2016-09-27,9999-99-99,68421,0,0,0,0,0,0
68431,弥栄,ヤサカ,YASAKA,弥栄,ヤサカ,YASAKA,34.777,132.108,380,9.5,34.777,132.108,380,1,1,1,2,1,1,2022-10-24,9999-99-99,68431,0,0,0,0,0,0
68436,波佐,ハザ,HAZA,,,,34.780,132.197,370,,,,,1,0,0,0,0,0,1977-07-21,9999-99-99,68436,1,1,1,1,1,1
68456,高津,タカツ,TAKATSU,,,,34.675,131.790,54,10.2,,,,1,1,1,0,0,0,2009-01-30,9999-99-99,68456,0,4,4,0,0,0
68462,益田,マスダ,MASUDA,,,,34.677,131.843,4,12.3,,,,1,1,1,2,0,1,2021-11-16,9999-99-99,68462,0,0,0,0,0,0
68501,匹見,ヒキミ,HIKIMI,,,,34.572,132.017,259,,,,,1,0,0,0,0,0,1996-03-26,9999-99-99,68501,0,0,0,0,0,0
68516,津和野,ツワノ,TSUWANO,,,,34.462,131.770,165,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,68516,0,0,0,6,0,0
68541,吉賀,ヨシカ,YOSHIKA,,,,34.392,131.893,250,10.0,,,,1,1,1,2,0,1,2022-11-09,9999-99-99,68541,0,0,0,0,0,0
69006,境,サカイ,SAKAI,境,サカイ,SAKAI,35.543,133.235,2,11.7,35.543,133.235,2,1,1,1,1,1,1,2021-03-02,9999-99-99,69006,0,0,0,0,0,0
69021,塩津,シオツ,SHIOTSU,,,,35.523,133.567,15,10.0,,,,1,1,1,2,0,1,2022-11-15,9999-99-99,69021,0,0,0,0,0,0
69041,青谷,アオヤ,AOYA,,,,35.520,133.997,13,9.9,,,,1,1,1,2,0,1,2021-11-17,9999-99-99,69041,0,0,0,0,0,0
69052,湖山,コヤマ,KOYAMA,,,,35.530,134.165,15,10.2,,,,1,1,1,0,0,0,2009-01-29,9999-99-99,69052,0,4,4,0,0,0
69061,岩井,イワイ,IWAI,,,,35.558,134.360,19,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,69061,0,0,0,6,0,0
69076,米子,ヨナゴ,YONAGO,米子,ヨナゴ,YONAGO,35.433,133.338,7,18.1,35.433,133.338,7,1,1,1,1,1,1,2021-03-02,9999-99-99,69076,0,0,0,0,0,0
69101,倉吉,クラヨシ,KURAYOSHI,倉吉,クラヨシ,KURAYOSHI,35.473,133.838,8,10.0,35.473,133.838,8,1,1,1,2,1,1,2022-10-21,9999-99-99,69101,0,0,0,0,0,0
69111,鹿野,シカノ,SHIKANO,,,,35.413,134.017,210,,,,,1,0,0,0,0,0,1982-07-01,9999-99-99,69111,1,1,1,1,1,1
69122,鳥取,トットリ,TOTTORI,鳥取,トットリ,TOTTORI,35.487,134.238,7,33.2,35.487,134.238,7,1,1,1,1,1,1,2021-03-02,9999-99-99,69122,0,0,0,0,0,0
69152,大山,ダイセン,DAISEN,,,,35.393,133.537,875,,35.393,133.537,875,1,0,0,0,1,0,1981-11-06,9999-99-99,69152,1,1,1,1,1,1
69161,関金,セキガネ,SEKIGANE,,,,35.378,133.757,150,,,,,1,0,0,0,0,0,2012-01-12,9999-99-99,69161,0,0,0,0,0,0
69181,佐治,サジ,SAJI,,,,35.328,134.113,210,,,,,1,0,0,0,0,0,1982-06-11,9999-99-99,69181,1,1,1,1,1,1
69196,若桜,ワカサ,WAKASA,,,,35.333,134.405,231,,,,,1,0,0,0,0,0,2001-12-21,9999-99-99,69196,0,0,0,0,0,0
69222,江尾,エビ,EBI,,,,35.288,133.483,155,,,,,1,0,0,0,0,0,1982-06-23,9999-99-99,69222,1,1,1,1,1,1
69246,智頭,チズ,CHIZU,智頭,チズ,CHIZU,35.263,134.240,182,6.4,35.263,134.240,182,1,1,1,2,1,1,2021-10-19,9999-99-99,69246,0,0,0,0,0,0
69271,茶屋,チャヤ,CYAYA,,,,35.187,133.230,490,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,69271,0,0,0,6,0,0
71066,池田,イケダ,IKEDA,,,,34.023,133.795,214,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,71066,0,0,0,6,0,0
71087,穴吹,アナブキ,ANABUKI,,,,34.040,134.157,160,9.3,,,,1,1,1,2,0,1,2021-11-30,9999-99-99,71087,0,0,0,0,0,0
71106,徳島,トクシマ,TOKUSHIMA,徳島,トクシマ,TOKUSHIMA,34.067,134.573,2,17.8,34.067,134.573,2,1,1,1,1,1,1,2021-03-02,9999-99-99,71106,0,0,0,0,0,0
71136,半田,ハンダ,HANDA,,,,33.990,134.037,228,,,,,1,0,0,0,0,0,2010-03-17,9999-99-99,71136,0,0,0,0,0,0
71191,京上,キョウジョウ,KYOJO,,,,33.867,133.903,532,6.5,,,,1,1,1,2,0,1,2022-11-22,9999-99-99,71191,0,0,0,0,0,0
71211,福原旭,フクハラアサヒ,FUKUHARAASAHI,,,,33.878,134.388,290,,,,,1,0,0,0,0,0,1999-01-25,9999-99-99,71211,0,0,0,0,0,0
71231,蒲生田,カモダ,KAMODA,,,,33.837,134.742,10,10.0,,,,1,1,1,2,0,1,2022-11-24,9999-99-99,71231,0,0,0,0,0,0
71251,木頭,キトウ,KITO,,,,33.772,134.198,363,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,71251,0,0,0,6,0,0
71266,日和佐,ヒワサ,HIWASA,,,,33.732,134.538,3,15.4,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,71266,0,0,0,6,0,0
71291,海陽,カイヨウ,KAIYO,,,,33.612,134.355,5,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,71291,0,0,0,6,0,0
72061,内海,ウチノミ,UCHINOMI,,,,34.472,134.273,20,9.3,,,,1,1,1,2,0,1,2021-12-02,9999-99-99,72061,0,0,0,0,0,0
72086,高松,タカマツ,TAKAMATSU,高松,タカマツ,TAKAMATSU,34.318,134.053,9,17.5,34.318,134.053,9,1,1,1,1,1,1,2021-03-02,9999-99-99,72086,0,0,0,0,0,0
72111,多度津,タドツ,TADOTSU,,,,34.275,133.752,4,12.1,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,72111,0,0,0,0,0,0
72121,滝宮,タキノミヤ,TAKINOMIYA,,,,34.237,133.923,60,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,72121,0,0,0,6,0,0
72126,香南,コウナン,KONAN,,,,34.213,134.015,185,10.0,,,,1,1,1,0,0,0,2018-02-01,9999-99-99,72126,0,0,0,0,0,0
72146,引田,ヒケタ,HIKETA,,,,34.213,134.407,12,10.0,,,,1,1,1,2,0,1,2021-12-01,9999-99-99,72146,0,0,0,0,0,0
72161,財田,サイタ,SAITA,,,,34.120,133.772,65,9.3,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,72161,0,0,0,6,0,0
72176,竜王山,リュウオウザン,RYUOZAN,,,,34.113,134.050,1040,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,72176,1,1,1,1,1,1
73001,大三島,オオミシマ,OMISHIMA,,,,34.250,133.007,9,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,73001,0,0,0,6,0,0
73071,玉川,タマガワ,TAMAGAWA,,,,34.018,132.940,67,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,73071,1,1,1,1,1,1
73076,今治,イマバリ,IMABARI,,,,34.053,132.975,27,10.0,,,,1,1,1,2,0,1,2022-12-05,9999-99-99,73076,0,0,0,0,0,0
73126,西条,サイジョウ,SAIJO,,,,33.915,133.080,4,10.2,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,73126,0,0,0,6,0,0
73141,新居浜,ニイハマ,NIIHAMA,,,,33.937,133.338,90,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,73141,0,0,0,6,0,0
73151,四国中央,シコクチュウオウ,SHIKOKU-CHUO,,,,33.982,133.582,75,10.0,,,,1,1,1,2,0,1,2022-11-21,9999-99-99,73151,0,0,0,0,0,0
73152,富郷,トミサト,TOMISATO,,,,33.915,133.510,310,,,,,1,0,0,0,0,0,1982-08-17,9999-99-99,73152,0,0,0,0,0,0
73166,松山,マツヤマ,MATSUYAMA,松山,マツヤマ,MATSUYAMA,33.843,132.777,32,17.8,33.843,132.777,32,1,1,1,1,1,1,2021-03-02,9999-99-99,73166,0,0,0,0,0,0
73168,松山南吉田,マツヤマミナミヨシダ,MATSUYAMA-MINAMIYOSHIDA,,,,33.827,132.698,4,9.7,,,,1,1,1,0,0,0,2018-02-01,9999-99-99,73168,0,0,0,0,0,0
73231,上林,カミハヤシ,KAMIHAYASHI,,,,33.738,132.890,460,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,73231,1,1,1,1,1,1
73247,成就社,ジョウジュシャ,JOJUSHA,,,,33.795,133.132,1280,,,,,1,0,0,0,0,0,1980-05-16,9999-99-99,73247,1,1,1,1,1,1
73256,長浜,ナガハマ,NAGAHAMA,,,,33.617,132.480,4,10.0,,,,1,1,1,2,0,0,2021-03-04,9999-99-99,73256,0,0,0,0,0,0
73271,中山,ナカヤマ,NAKAYAMA,,,,33.638,132.708,163,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,73271,1,1,1,1,1,1
73276,久万,クマ,KUMA,,,,33.663,132.895,511,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,73276,0,0,0,6,0,0
73306,大洲,オオズ,OZU,,,,33.508,132.535,20,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,73306,0,0,0,6,0,0
73321,獅子越峠,シシゴエトウゲ,SHISHIGOETOGE,,,,33.543,132.832,1000,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,73321,1,1,1,1,1,1
73341,瀬戸,セト,SETO,,,,33.447,132.257,143,6.6,,,,1,1,1,2,0,1,2022-12-06,9999-99-99,73341,0,0,0,0,0,0
73351,八幡浜,ヤワタハマ,YAWATAHAMA,,,,33.448,132.433,8,,,,,1,0,0,0,0,0,2010-03-25,9999-99-99,73351,0,0,0,0,0,0
73406,宇和,ウワ,UWA,,,,33.367,132.503,200,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,73406,0,0,0,6,0,0
73442,宇和島,ウワジマ,UWAJIMA,,,,33.227,132.552,2,33.2,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,73442,0,0,0,0,0,0
73446,近永,チカナガ,CHIKANAGA,,,,33.253,132.675,129,8.1,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,73446,0,0,0,6,0,0
73516,御荘,ミショウ,MISHO,,,,32.963,132.570,12,10.1,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,73516,0,0,0,6,0,0
74056,本川,ホンガワ,HONGAWA,,,,33.765,133.338,605,10.4,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,74056,0,0,0,7,0,0
74071,本山,モトヤマ,MOTOYAMA,,,,33.753,133.575,252,9.4,,,,1,1,1,2,0,1,2022-11-28,9999-99-99,74071,0,0,0,0,0,0
74101,池川,イケガワ,IKEGAWA,,,,33.607,133.170,141,,,,,1,0,0,0,0,0,1977-07-28,9999-99-99,74101,1,1,1,1,1,1
74126,繁藤,シゲトウ,SHIGETO,,,,33.678,133.685,346,,,,,1,0,0,0,0,0,2000-02-29,9999-99-99,74126,0,0,0,0,0,0
74136,大栃,オオドチ,ODOCHI,,,,33.698,133.875,210,6.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,74136,0,0,0,6,0,0
74151,魚梁瀬,ヤナセ,YANASE,,,,33.615,134.108,450,,,,,1,0,0,0,0,0,1978-10-25,9999-99-99,74151,1,1,1,1,1,1
74166,佐川,サカワ,SAKAWA,,,,33.512,133.272,80,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,74166,1,1,1,1,1,1
74181,高知,コウチ,KOCHI,高知,コウチ,KOCHI,33.567,133.548,1,15.5,33.567,133.548,1,1,1,1,1,1,1,2021-03-02,9999-99-99,74181,0,0,0,0,0,0
74187,後免,ゴメン,GOMEN,,,,33.590,133.643,12,6.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,74187,0,0,0,6,0,0
74188,南国日章,ナンコクニッショウ,NANKOKU-NISSHO,,,,33.545,133.668,9,10.2,,,,1,1,1,0,0,0,2019-12-05,9999-99-99,74188,0,0,0,0,0,0
74237,船戸,フナト,FUNATO,,,,33.417,133.088,425,,,,,1,0,0,0,0,0,2022-03-02,9999-99-99,74237,0,0,0,0,0,0
74238,鳥形山,トリガタヤマ,TORIGATAYAMA,,,,33.480,133.083,835,,,,,1,0,0,0,0,0,2010-03-17,9999-99-99,74238,1,1,1,1,1,1
74271,安芸,アキ,AKI,,,,33.488,133.933,6,6.4,,,,1,1,1,2,0,1,2021-11-29,9999-99-99,74271,0,0,0,0,0,0
74276,田野,タノ,TANO,,,,33.427,134.007,17,,,,,1,0,0,0,0,0,2010-02-12,9999-99-99,74276,0,0,0,0,0,0
74296,梼原,ユスハラ,YUSUHARA,,,,33.390,132.922,415,6.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,74296,0,0,0,6,0,0
74311,須崎,スサキ,SUSAKI,,,,33.385,133.277,4,6.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,74311,0,0,0,6,0,0
74336,佐喜浜,サキハマ,SAKIHAMA,,,,33.412,134.198,26,,,,,1,0,0,0,0,0,2019-11-07,9999-99-99,74336,0,0,0,0,0,0
74361,窪川,クボカワ,KUBOKAWA,,,,33.207,133.128,205,6.4,,,,1,1,1,2,0,1,2021-11-25,9999-99-99,74361,0,0,0,0,0,0
74372,室戸岬,ムロトミサキ,MUROTOMISAKI,,,,33.252,134.177,185,20.8,,,,1,1,1,1,0,1,2022-07-26,9999-99-99,74372,0,0,0,0,0,0
74381,江川崎,エカワサキ,EKAWASAKI,,,,33.170,132.792,72,10.0,,,,1,1,1,2,0,1,2022-12-12,9999-99-99,74381,0,0,0,0,0,0
74391,大正,タイショウ,TAISHO,,,,33.193,132.972,150,,,,,1,0,0,0,0,0,2010-03-10,9999-99-99,74391,0,0,0,0,0,0
74436,佐賀,サガ,SAGA,,,,33.078,133.102,3,6.5,,,,1,1,1,2,0,1,2022-12-01,9999-99-99,74436,0,0,0,0,0,0
74447,宿毛,スクモ,SUKUMO,,,,32.920,132.695,2,17.2,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,74447,0,0,0,0,0,0
74456,中村,ナカムラ,NAKAMURA,,,,32.990,132.920,8,6.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,74456,0,0,0,6,0,0
74506,三崎,ミサキ,MISAKI,,,,32.795,132.872,9,,,,,1,0,0,0,0,0,2005-10-17,9999-99-99,74506,1,1,1,1,1,1
74516,清水,シミズ,SHIMIZU,,,,32.722,133.010,31,14.7,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,74516,0,0,0,0,0,0
81011,須佐,スサ,SUSA,,,,34.615,131.623,50,6.4,,,,1,1,1,2,0,1,2022-11-09,9999-99-99,81011,0,0,0,0,0,0
81071,萩,ハギ,HAGI,,,,34.410,131.405,2,11.1,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,81071,0,0,0,0,0,0
81116,油谷,ユヤ,YUYA,,,,34.370,131.055,20,9.9,,,,1,1,1,2,0,1,2022-11-22,9999-99-99,81116,0,0,0,0,0,0
81146,篠生,シノブ,SHINOBU,,,,34.338,131.627,264,,,,,1,0,0,0,0,0,2021-12-07,9999-99-99,81146,1,1,1,1,1,1
81151,徳佐,トクサ,TOKUSA,,,,34.398,131.725,310,10.2,,,,1,1,1,2,0,1,2022-11-10,9999-99-99,81151,0,0,0,0,0,0
81167,羅漢山,ラカンザン,RAKANZAN,,,,34.350,132.063,945,,,,,1,0,0,0,0,0,1976-06-03,9999-99-99,81167,1,1,1,1,1,1
81196,秋吉台,アキヨシダイ,AKIYOSHIDAI,,,,34.235,131.307,240,9.9,,,,1,1,1,2,0,1,2022-11-28,9999-99-99,81196,0,0,0,0,0,0
